Source	Contributor	VarID	Variable	Value	Description	ThemeTag	Level	CellTissue	CellTissueContext	DataItem	Complex	Dimensions	LinkedID	IndividualLevelData	InApp	MPTerm	GOTerm	EFOTerm	Relevance	Levels	MethodID	PrivateNote	PublicNote	DataSource	DataSourceLink
PMID29326366	Lam et al. (2018)	Lam18_alpha.cells	alpha.cells	Alpha cells (per islet)	Alpha cell abundance; number of alpha cells per islet	neogenesis/transdifferentiation/dedifferentiation	cell	pancreatic A cell	islet of Langerhans	measurement datum	0	1	T	T	T						Lam18_1			Supplemental Table 11. Average α-cell number per islet cross section of non-diabetic and T1D samples.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.alpha.cells	Ki67.alpha.cells	Ki67+alpha-cells (per islet)	Alpha cell proliferation; number of Ki67+ alpha cells per islet	neogenesis/transdifferentiation/dedifferentiation	cell	pancreatic A cell	islet of Langerhans	measurement datum	0	1	T	T	T						Lam18_1			Supplemental Table 11. Average α-cell number per islet cross section of non-diabetic and T1D samples.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.alpha.cells.prct	Ki67.alpha.cells.prct	Ki67+ alpha-cells (% total Ki67+)	Alpha cell proliferation; Ki67+ alpha cell as percent of total intraislet Ki67+ cells	neogenesis/transdifferentiation/dedifferentiation	cell	pancreatic A cell	islet of Langerhans	measurement datum	0	1	T	T	T						Lam18_1			Supplemental Table 12. Individual α-cell proliferation expressed as % of intraislet Ki67+ cells in non-diabetic and T1D pancreata.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.PP.prct	Ki67.PP.prct	Ki67+PP+ cells (% total PP+)	PP cell proliferation; Ki67+ PP cells as percent of total PP+ cells	neogenesis/transdifferentiation/dedifferentiation	cell	progenitor cell of endocrine pancreas	islet of Langerhans	measurement datum	0	1	T	T	T						Lam18_1			Supplemental Table 13. Individual PP, somatostatin, and ghrelin cell proliferation from non-diabetic and T1D pancreta.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Sst.prct	Ki67.Sst.prct	Ki67+Somatostatin+ cells (% total Sst+)	Somatostatin cell proliferation; Ki67+ Sst+ cells as percent of total Sst+ cells	neogenesis/transdifferentiation/dedifferentiation	cell	pancreatic D cell	islet of Langerhans	measurement datum	0	1	T	T	T						Lam18_1			Supplemental Table 13. Individual PP, somatostatin, and ghrelin cell proliferation from non-diabetic and T1D pancreta.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Grh.prct	Ki67.Grh.prct	Ki67+Ghrelin+ cells (% total Grh+)	Ghrelin cell proliferation; Ki67+ Grh+ cells as percent of total Grh+ cells	neogenesis/transdifferentiation/dedifferentiation	cell	pancreatic epsilon cell	islet of Langerhans	measurement datum	0	1	T	T	T						Lam18_1			Supplemental Table 13. Individual PP, somatostatin, and ghrelin cell proliferation from non-diabetic and T1D pancreta.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Sox9.prct.1	Ki67.Sox9.prct.1	Ki67+Sox9Cyt+ cells (% total Sox9Cyt+)	Sox9 cell proliferation; Ki67+Sox9Cyt+ cells as % of total Sox9Cyt+ cells	neogenesis/transdifferentiation/dedifferentiation	cell	islet of Langerhans	islet of Langerhans	measurement datum	0	1	T	T	T						Lam18_1			Supplemental Table 16. Individual cytoplasmic Sox9 cell proliferation from non-diabetic and T1D samples.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_Ki67.Sox9.prct.2	Ki67.Sox9.prct.2	Ki67+ Sox9Cyt+ cells (% total intraislet Ki67+)	Sox9 cell proliferation; Ki67+Sox9Cyt+ cells as % of total intraislet Ki67+ cells	neogenesis/transdifferentiation/dedifferentiation	cell	islet of Langerhans	islet of Langerhans	measurement datum	0	1	T	T	T						Lam18_1			Supplemental Table 16. Individual cytoplasmic Sox9 cell proliferation from non-diabetic and T1D samples.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29326366	Lam et al. (2018)	Lam18_islet.mass	islet.mass	Islet endocrine mass (g)	Islet endocrine mass	NA	cell	islet of Langerhans	islet of Langerhans	measurement datum	0	1	T	T	T						Lam17_2			Supplemental Table 23. Control and T1D Islet Cell Area & Mass.	http://diabetes.diabetesjournals.org/highwire/filestream/80633/field_highwire_adjunct_files/0/DB171114SupplementaryData.pdf
PMID29352311	Bonnet-Serrano et al. (2018)	BonnetSerrano18_alpha.mass	alpha.mass	g	Mass of alpha cells	NA	cell	pancreatic A cell	islet of Langerhans	measurement datum	0	1	T	T	T	abnormal pancreatic alpha cell mass					BonnetSerrano18_1				
PMID29352311	Bonnet-Serrano et al. (2018)	BonnetSerrano18_beta.mass	beta.mass	g	Mass of beta cells	NA	cell	type B pancreatic cell	islet of Langerhans	measurement datum	0	1	T	T	T	abnormal pancreatic beta cell mass					BonnetSerrano18_1				
PMID29415062	Simeonovic et al. (2018)	Simeonovic18_HS	HS	mean % islet area stained	Expression of heparan sulfate	extracellular matrix	protein	islet of Langerhans	islet of Langerhans	measurement datum	0	1	T	T	T	abnormal extracellular matrix morphology			Significantly higher in T1D		Simeonovic18_1		Mean % was manually calculated from multiple stains per case raw data available.	S1 Table: Percentage of islet area stained for HS, HSPGs (Col18 and Sdc1), insulin and glucagon in normal healthy and T1D human pancreases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5802856/bin/pone.0191360.s006.xlsx
PMID29415062	Simeonovic et al. (2018)	Simeonovic18_Col18	Col18	mean % islet area stained	Expression on collagen type XVIII	extracellular matrix	protein	islet of Langerhans	islet of Langerhans	measurement datum	0	1	T	T	T	abnormal extracellular matrix morphology			Significantly higher in T1D		Simeonovic18_1		Mean % was manually calculated from multiple stains per case raw data available.	S1 Table: Percentage of islet area stained for HS, HSPGs (Col18 and Sdc1), insulin and glucagon in normal healthy and T1D human pancreases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5802856/bin/pone.0191360.s006.xlsx
PMID29415062	Simeonovic et al. (2018)	Simeonovic18_Sdc1	Sdc1	mean % islet area stained	Expression of syndecan-1	extracellular matrix	protein	islet of Langerhans	islet of Langerhans	measurement datum	0	1	T	T	T	abnormal extracellular matrix morphology			Significantly higher in T1D		Simeonovic18_1		Mean % was manually calculated from multiple stains per case raw data available.	S1 Table: Percentage of islet area stained for HS, HSPGs (Col18 and Sdc1), insulin and glucagon in normal healthy and T1D human pancreases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5802856/bin/pone.0191360.s006.xlsx
PMID29415062	Simeonovic et al. (2018)	Simeonovic18_Ins	Ins	mean % islet area stained	Expression of insulin	general	protein	islet of Langerhans	islet of Langerhans	measurement datum	0	1	T	T	T	abnormal pancreatic beta cell number			Significantly lower in T1D		Simeonovic18_1		Mean % was manually calculated from multiple stains per case raw data available.	S1 Table: Percentage of islet area stained for HS, HSPGs (Col18 and Sdc1), insulin and glucagon in normal healthy and T1D human pancreases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5802856/bin/pone.0191360.s006.xlsx
PMID29415062	Simeonovic et al. (2018)	Simeonovic18_Gcg	Gcg	mean % islet area stained	Expression of glucagon	general	protein	islet of Langerhans	islet of Langerhans	measurement datum	0	1	T	T	T	abnormal pancreatic alpha cell number			Significantly higher in T1D		Simeonovic18_1		Mean % was manually calculated from multiple stains per case raw data available.	S1 Table: Percentage of islet area stained for HS, HSPGs (Col18 and Sdc1), insulin and glucagon in normal healthy and T1D human pancreases.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5802856/bin/pone.0191360.s006.xlsx
PMID29771178	Canzano et al. (2018)	Canzano18_InsPos.CD3Neg.prct	InsPos.CD3Neg.prct	%	Percent of islets that are Ins-positive and CD3-negative	autoimmunity	cell	islet of Langerhans	islet of Langerhans	measurement datum	0	1	T	T	T	insulitis					CampbellThompson16_1		Percent was calculated from original count data.	ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_InsPos.CD3Pos.prct	InsPos.CD3Pos.prct	%	Percent of islets that are Ins-positive and CD3-positive	autoimmunity	cell	T cell	islet of Langerhans	measurement datum	0	1	T	T	T	insulitis					CampbellThompson16_1		Percent was calculated from original count data.	ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_InsNeg.CD3Neg.prct	InsNeg.CD3Neg.prct	%	Percent of islets that are Ins-negative and CD3-negative	autoimmunity	cell	islet of Langerhans	islet of Langerhans	measurement datum	0	1	T	T	T	insulitis					CampbellThompson16_1		Percent was calculated from original count data.	ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.diameter.islet	vessel.diameter.islet	(micrometer)	Vessel diameter in islet	vascular parameters	tissue	blood vessel	islet of Langerhans	measurement datum	0	1	T	T	T						Canzano18_1			ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.density.islet	vessel.density.islet	(10^4/micrometer^2)	Vessel density in islet	vascular parameters	tissue	blood vessel	islet of Langerhans	measurement datum	0	1	T	T	T						Canzano18_1			ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.area.prct.islet	vessel.area.prct.islet	%	Vessel area as percent of islet	vascular parameters	tissue	blood vessel	islet of Langerhans	measurement datum	0	1	T	T	T						Canzano18_1			ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_SMA.area.prct.islet	SMA.area.prct.islet	%	Smooth muscle actin area as percent of islet	vascular parameters	tissue	blood vessel	islet of Langerhans	measurement datum	0	1	T	T	T						Canzano18_1			ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_SMA.area.prct.exocrine	SMA.area.prct.exocrine	%	Smooth muscle actin area as percent of exocrine tissue	vascular parameters	tissue	blood vessel	exocrine pancreas	measurement datum	0	1	T	T	T						Canzano18_1			ESM Table 1(B). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.diameter.exocrine	vessel.diameter.exocrine	(micrometer)	Vessel diameter in exocrine tissue	vascular parameters	tissue	blood vessel	exocrine pancreas	measurement datum	0	1	T	T	T						Canzano18_1			ESM Table 1(B). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.density.exocrine	vessel.density.exocrine	(10^4/micrometer^2)	Vessel density in exocrine tissue	vascular parameters	tissue	blood vessel	exocrine pancreas	measurement datum	0	1	T	T	T						Canzano18_1			ESM Table 1(B). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.area.prct.exocrine	vessel.area.prct.exocrine	%	Vessel area as percent of exocrine tissue	vascular parameters	tissue	blood vessel	exocrine pancreas	measurement datum	0	1	T	T	T						Canzano18_1			ESM Table 1(B). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_pan.MMr.IAPP	pan.MMr.IAPP	counts(x10-3) of Mmr+ cells/mm2 pancreas section area	MMr+ cells reactive for IAPP[15-17/5-10] antigen peptide in pancreas	autoimmunity	cell	CD8-positive, alpha-beta T cell	pancreas	measurement datum	0	1	T	T	F						Culina18_1			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_pan.MMr.ISL1	pan.MMr.ISL1	counts(x10-3) of Mmr+ cells/mm2 pancreas section area	MMr+ cells reactive for ISL1[276–284] antigen peptide in pancreas	autoimmunity	cell	CD8-positive, alpha-beta T cell	pancreas	measurement datum	0	1	T	T	T						Culina18_1			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_pan.MMr.UCN3	pan.MMr.UCN3	counts(x10-3) of Mmr+ cells/mm2 pancreas section area	MMr+ cells reactive for UCN3[1-9] antigen peptide in pancreas	autoimmunity	cell	CD8-positive, alpha-beta T cell	pancreas	measurement datum	0	1	T	T	T						Culina18_1			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_pan.MMr.ZnT8	pan.MMr.ZnT8	counts(x10-3) of Mmr+ cells/mm2 pancreas section area	MMr+ cells reactive for ZnT8[186-194] antigen peptide (positive control) in pancreas	autoimmunity	cell	CD8-positive, alpha-beta T cell	pancreas	measurement datum	0	1	T	T	T						Culina18_1			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_pan.MMr.MelanA	pan.MMr.MelanA	counts(x10-3) of Mmr+ cells/mm2 pancreas section area	MMr+ cells reactive for MelanA[26-35] antigen peptide (negative control) in pancreas	autoimmunity	cell	CD8-positive, alpha-beta T cell	pancreas	measurement datum	0	1	T	T	T						Culina18_1			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_PLN.MMr.IAPP	PLN.MMr.IAPP	counts(x10-3) of Mmr+ cells/mm2 PLN section area	MMr+ cells reactive for IAPP[15-17/5-10] antigen peptide in pancreatic lymph node	autoimmunity	cell	CD8-positive, alpha-beta T cell	pancreatic lymph node	measurement datum	0	1	T	T	T						Culina18_1			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_PLN.MMr.ISL1	PLN.MMr.ISL1	counts(x10-3) of Mmr+ cells/mm2 PLN section area	MMr+ cells reactive for ISL1[276–284] antigen peptide in pancreatic lymph node	autoimmunity	cell	CD8-positive, alpha-beta T cell	pancreatic lymph node	measurement datum	0	1	T	T	T						Culina18_1			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_PLN.MMr.UCN3	PLN.MMr.UCN3	counts(x10-3) of Mmr+ cells/mm2 PLN section area	MMr+ cells reactive for UCN3[1-9] antigen peptide in pancreatic lymph node	autoimmunity	cell	CD8-positive, alpha-beta T cell	pancreatic lymph node	measurement datum	0	1	T	T	T						Culina18_1			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_PLN.MMr.ZnT8	PLN.MMr.ZnT8	counts(x10-3) of Mmr+ cells/mm2 PLN section area	MMr+ cells reactive for ZnT8[186-194] antigen peptide (positive control) in pancreatic lymph node	autoimmunity	cell	CD8-positive, alpha-beta T cell	pancreatic lymph node	measurement datum	0	1	T	T	T						Culina18_1			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_PLN.MMr.MelanA	PLN.MMr.MelanA	counts(x10-3) of Mmr+ cells/mm2 PLN section area	MMr+ cells for MelanA[26-35] antigen peptide (negative control) in pancreatic lymph node	autoimmunity	cell	CD8-positive, alpha-beta T cell	pancreatic lymph node	measurement datum	0	1	T	T	T						Culina18_1			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30150306	Horwitz et al. (2018)	Horwitz18_beta.53BP1.prct	beta.53BP1.prct	%	Fraction of beta cells with activated 53BP1	NA	cell	type B pancreatic cell	islet of Langerhans	measurement datum	0	1	T	T	T	abnormal double-strand DNA break repair		genomic measurement	Activation of 53BP1 protein provides evidence for a beta-cell DNA damage response (DDR) in T1D; beta-cell DDR is more frequent in islets infiltrated by CD45+ immune cells, suggesting a link to islet inflammation.		Horwitz18_1			Figure S1(D). The fraction of beta cells with activated 53BP1 in samples originating solely from the nPODrepository.	
PMID30203067	Capua et al. (2018)	Capua18_CXCL10.panH.score	CXCL10.panH.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	CXCL10 mRNA quantification in pancreas-head tissue	viral	transcript	pancreas	pancreas	measurement datum	0	1	T	T	T	abnormal cytokine level		cytokine measurement			Capua13_1			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_CXCL10.panB.score	CXCL10.panB.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	CXCL10 mRNA quantification in pancreas-body tissue	viral	transcript	pancreas	pancreas	measurement datum	0	1	T	T	T	abnormal cytokine level		cytokine measurement			Capua13_1			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_CXCL10.panT.score	CXCL10.panT.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	CXCL10 mRNA quantification in pancreas-tail tissue	viral	transcript	pancreas	pancreas	measurement datum	0	1	T	T	T	abnormal cytokine level		cytokine measurement			Capua13_1			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_CXCL10.duodenum.score	CXCL10.duodenum.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	CXCL10 mRNA quantification in duodenum tissue	viral	transcript	duodenum	duodenum	measurement datum	0	1	T	T	T	abnormal cytokine level		cytokine measurement			Capua13_1			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_CXCL10.mean.score	CXCL10.mean.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	CXCL10 mRNA quantification averaged across available pancreas (head, body, tail) samples	viral	transcript	pancreas	pancreas	measurement datum	0	1	T	T	T	abnormal cytokine level		cytokine measurement			Capua13_1			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_viral.panH.score	viral.panH.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	Influenza viral mRNA quantification in pancreas-head tissue	viral	transcript	pancreas	pancreas	measurement datum	0	1	T	T	F						Capua13_1			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_viral.panB.score	viral.panB.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	Influenza viral mRNA quantification in pancreas-body tissue	viral	transcript	pancreas	pancreas	measurement datum	0	1	T	T	F						Capua13_1			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_viral.panT.score	viral.panT.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	Influenza viral mRNA quantification in pancreas-tail tissue	viral	transcript	pancreas	pancreas	measurement datum	0	1	T	T	F						Capua13_1			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_viral.duodenum.score	viral.duodenum.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	Influenza viral mRNA quantification in duodenum tissue	viral	transcript	duodenum	duodenum	measurement datum	0	1	T	T	F						Capua13_1			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_viral.mean.score	viral.mean.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	Influenza viral mRNA quantification averaged across available pancreas (head, body, tail) samples	viral	transcript	pancreas	pancreas	measurement datum	0	1	T	T	F						Capua13_1			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30232284	Vecchio et al. (2018)	Vecchio18_MPO.cells.tail	MPO.cells.tail	cells/mm2	Quantification of MPO-positive cells on FFPE pancreatic sections analyzed by IHC, number of cells per squared millimeter.	autoimmunity	cell	neutrophil	pancreas	measurement datum	0	1	T	T	T	leukocyte infiltration		cellular infiltration			Vecchio18_1			Figure 2(C). Intact and NETting neutrophils infiltrate the pancreas of presymptomatic and symptomatic T1D donors.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6237216/figure/F2/
PMID30232284	Vecchio et al. (2018)	Vecchio18_MPO.cells.head	MPO.cells.head	cells/mm2	Quantification of MPO-positive cells on FFPE pancreatic sections analyzed by IHC, number of cells per squared millimeter.	autoimmunity	cell	neutrophil	pancreas	measurement datum	0	1	T	T	T	leukocyte infiltration		cellular infiltration			Vecchio18_1			Figure 2(C). Intact and NETting neutrophils infiltrate the pancreas of presymptomatic and symptomatic T1D donors.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6237216/figure/F2/
PMID24514745	Feyza et al. (2014)	Feyza14_ATF6a	ATF6a	Relative fluorescence intensity (RFI)	Relative fluorescence intensity of stained ATF6a	Endoplasmic Reticulum stress	protein	type B pancreatic cell	islet of Langerhans	measurement datum	0	1	F	NA	F				Significant decrease in ATF6a in the islets of T2D		Feyza14_1			Figure 3. Expression of UPR mediators in the islets of type 2 diabetic humans.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3920274/figure/f3/
PMID24514745	Feyza et al. (2014)	Feyza14_sXBP1	sXBP1	Relative fluorescence intensity (RFI)	Relative fluorescence intensity of stained sXBP1	Endoplasmic Reticulum stress	protein	type B pancreatic cell	islet of Langerhans	measurement datum	0	1	F	NA	F				Significant decrease in sXBP1 expression in the islets of T2D		Feyza14_1			Figure 3. Expression of UPR mediators in the islets of type 2 diabetic humans.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3920274/figure/f3/
PMID24514745	Feyza et al. (2014)	Feyza14_PeIF2a	PeIF2a	Relative fluorescence intensity (RFI)	Relative fluorescence intensity of stained P-eIF2a	Endoplasmic Reticulum stress	protein	type B pancreatic cell	islet of Langerhans	measurement datum	0	1	F	NA	F				P-eIF2α was reduced in the islets of most T2D donors		Feyza14_1			Figure 3. Expression of UPR mediators in the islets of type 2 diabetic humans.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3920274/figure/f3/
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.Ins	VMAT2.Ins.head	%	VMAT2 co-localization with insulin in pancreatic head	NA	protein	islet of Langerhans	pancreas	measurement datum	0	1	F	NA	F						Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.PP	VMAT2.PP.head	%	VMAT2 co-localization with PP in pancreatic head	NA	protein	islet of Langerhans	pancreas	measurement datum	0	1	F	NA	F						Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.Ins	VMAT2.Ins.body	%	VMAT2 co-localization with insulin in pancreatic body	NA	protein	islet of Langerhans	pancreas	measurement datum	0	1	F	NA	F						Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.PP	VMAT2.PP.body	%	VMAT2 co-localization with PP in pancreatic body	NA	protein	islet of Langerhans	pancreas	measurement datum	0	1	F	NA	F						Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.Ins	VMAT2.Ins.tail	%	VMAT2 co-localization with insulin in pancreatic tail	NA	protein	islet of Langerhans	pancreas	measurement datum	0	1	F	NA	F						Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
