Source	Contributors	VarID	Variable	Value	Description	Tags	Level	CellTissue	TissueContext	DataTerm	Complex	Dimensions	LinkedID	IndividualLevelData	InApp	Entrez	MPTerm	GOTerm	EFOTerm	VarWithinD	VarDvsCtrl	Relevance	Levels	MethodID	PrivateNote	PublicNote	DataSource	DataSourceLink
PMID29771178	Canzano et al. (2018)	Canzano18_InsPos.CD3Neg.prct	InsPos.CD3Neg.prct	%	Percent of islets that are Ins-positive and CD3-negative	insulitis parameters	cell	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes		insulitis							Campbell-Thompson et al. (2016)		Percent was calculated from original count data.	ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_InsPos.CD3Pos.prct	InsPos.CD3Pos.prct	%	Percent of islets that are Ins-positive and CD3-positive	insulitis parameters	cell	T cell	islet of Langerhans		0	1	yes	yes	yes		insulitis							Campbell-Thompson et al. (2016)		Percent was calculated from original count data.	ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_InsNeg.CD3Neg.prct	InsNeg.CD3Neg.prct	%	Percent of islets that are Ins-negative and CD3-negative	insulitis parameters	cell	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes		insulitis							Campbell-Thompson et al. (2016)		Percent was calculated from original count data.	ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.diameter.islet	vessel.diameter.islet	(micrometer)	Vessel diameter in islet	vascular parameters	tissue	blood vessel	islet of Langerhans		0	1	yes	yes	yes									Canzano et al. (2018)			ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.density.islet	vessel.density.islet	(10^4/micrometer^2)	Vessel density in islet	vascular parameters	tissue	blood vessel	islet of Langerhans		0	1	yes	yes	yes									Canzano et al. (2018)			ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.area.prct.islet	vessel.area.prct.islet	%	Vessel area as percent of islet	vascular parameters	tissue	blood vessel	islet of Langerhans		0	1	yes	yes	yes									Canzano et al. (2018)			ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_SMA.area.prct.islet	SMA.area.prct.islet	%	Smooth muscle actin area as percent of islet	vascular parameters	tissue	blood vessel	islet of Langerhans		0	1	yes	yes	yes									Canzano et al. (2018)			ESM Table 1(A). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_SMA.area.prct.exocrine	SMA.area.prct.exocrine	%	Smooth muscle actin area as percent of exocrine tissue	vascular parameters	tissue	blood vessel	exocrine pancreas		0	1	yes	yes	yes									Canzano et al. (2018)			ESM Table 1(B). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.diameter.exocrine	vessel.diameter.exocrine	(micrometer)	Vessel diameter in exocrine tissue	vascular parameters	tissue	blood vessel	exocrine pancreas		0	1	yes	yes	yes									Canzano et al. (2018)			ESM Table 1(B). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.density.exocrine	vessel.density.exocrine	(10^4/micrometer^2)	Vessel density in exocrine tissue	vascular parameters	tissue	blood vessel	exocrine pancreas		0	1	yes	yes	yes									Canzano et al. (2018)			ESM Table 1(B). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID29771178	Canzano et al. (2018)	Canzano18_vessel.area.prct.exocrine	vessel.area.prct.exocrine	%	Vessel area as percent of exocrine tissue	vascular parameters	tissue	blood vessel	exocrine pancreas		0	1	yes	yes	yes									Canzano et al. (2018)			ESM Table 1(B). Type 1 diabetes donor islet and exocrine vessel parameters.	http://journals.sagepub.com/doi/suppl/10.1369/0022155418778546/suppl_file/DS_10.1369_0022155418778546.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_pan.MMr.IAPP	pan.MMr.IAPP	counts(x10-3) of Mmr+ cells/mm2 pancreas section area	MMr+ cells reactive for IAPP[15-17/5-10] antigen peptide in pancreas	autoreactivity	cell	CD8-positive, alpha-beta T cell	pancreas		0	1	yes	yes	no									Culina et al. (2018)			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_pan.MMr.ISL1	pan.MMr.ISL1	counts(x10-3) of Mmr+ cells/mm2 pancreas section area	MMr+ cells reactive for ISL1[276–284] antigen peptide in pancreas	autoreactivity	cell	CD8-positive, alpha-beta T cell	pancreas		0	1	yes	yes	yes									Culina et al. (2018)			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_pan.MMr.UCN3	pan.MMr.UCN3	counts(x10-3) of Mmr+ cells/mm2 pancreas section area	MMr+ cells reactive for UCN3[1-9] antigen peptide in pancreas	autoreactivity	cell	CD8-positive, alpha-beta T cell	pancreas		0	1	yes	yes	yes									Culina et al. (2018)			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_pan.MMr.ZnT8	pan.MMr.ZnT8	counts(x10-3) of Mmr+ cells/mm2 pancreas section area	MMr+ cells reactive for ZnT8[186-194] antigen peptide (positive control) in pancreas	autoreactivity	cell	CD8-positive, alpha-beta T cell	pancreas		0	1	yes	yes	yes									Culina et al. (2018)			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_pan.MMr.MelanA	pan.MMr.MelanA	counts(x10-3) of Mmr+ cells/mm2 pancreas section area	MMr+ cells reactive for MelanA[26-35] antigen peptide (negative control) in pancreas	autoreactivity	cell	CD8-positive, alpha-beta T cell	pancreas		0	1	yes	yes	yes									Culina et al. (2018)			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_PLN.MMr.IAPP	PLN.MMr.IAPP	counts(x10-3) of Mmr+ cells/mm2 PLN section area	MMr+ cells reactive for IAPP[15-17/5-10] antigen peptide in pancreatic lymph node	autoreactivity	cell	CD8-positive, alpha-beta T cell	pancreatic lymph node		0	1	yes	yes	yes									Culina et al. (2018)			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_PLN.MMr.ISL1	PLN.MMr.ISL1	counts(x10-3) of Mmr+ cells/mm2 PLN section area	MMr+ cells reactive for ISL1[276–284] antigen peptide in pancreatic lymph node	autoreactivity	cell	CD8-positive, alpha-beta T cell	pancreatic lymph node		0	1	yes	yes	yes									Culina et al. (2018)			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_PLN.MMr.UCN3	PLN.MMr.UCN3	counts(x10-3) of Mmr+ cells/mm2 PLN section area	MMr+ cells reactive for UCN3[1-9] antigen peptide in pancreatic lymph node	autoreactivity	cell	CD8-positive, alpha-beta T cell	pancreatic lymph node		0	1	yes	yes	yes									Culina et al. (2018)			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_PLN.MMr.ZnT8	PLN.MMr.ZnT8	counts(x10-3) of Mmr+ cells/mm2 PLN section area	MMr+ cells reactive for ZnT8[186-194] antigen peptide (positive control) in pancreatic lymph node	autoreactivity	cell	CD8-positive, alpha-beta T cell	pancreatic lymph node		0	1	yes	yes	yes									Culina et al. (2018)			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30078552	Gonzalez-Duque et al. (2018)	GonzalezDuque18_PLN.MMr.MelanA	PLN.MMr.MelanA	counts(x10-3) of Mmr+ cells/mm2 PLN section area	MMr+ cells for MelanA[26-35] antigen peptide (negative control) in pancreatic lymph node	autoreactivity	cell	CD8-positive, alpha-beta T cell	pancreatic lymph node		0	1	yes	yes	yes									Culina et al. (2018)			Table S5. Related to Fig. 6. nPOD cases analyzed by in-situ tissue MMr staining.	https://ars.els-cdn.com/content/image/1-s2.0-S1550413118304509-mmc1.pdf
PMID30150306	Horwitz et al. (2018)	Horwitz18_beta.53BP1.prct	beta.53BP1.prct	%	Fraction of beta cells with activated 53BP1	aging markers; beta-cell heterogeneity	cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes		abnormal double-strand DNA break repair		genomic measurement			Activation of 53BP1 protein provides evidence for a beta-cell DNA damage response (DDR) in T1D; beta-cell DDR is more frequent in islets infiltrated by CD45+ immune cells, suggesting a link to islet inflammation.		Horwitz et al. (2018)			Figure S1(D). The fraction of beta cells with activated 53BP1 in samples originating solely from the nPODrepository.
PMID30203067	Capua et al. (2018)	Capua18_CXCL10.panH.score	CXCL10.panH.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	CXCL10 mRNA quantification in pancreas-head tissue	cytokines	transcript	pancreas	pancreas		0	1	yes	yes	yes		abnormal cytokine level							Capua et al. (2018)			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_CXCL10.panB.score	CXCL10.panB.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	CXCL10 mRNA quantification in pancreas-body tissue	cytokines	transcript	pancreas	pancreas		0	1	yes	yes	yes		abnormal cytokine level							Capua et al. (2018)			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_CXCL10.panT.score	CXCL10.panT.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	CXCL10 mRNA quantification in pancreas-tail tissue	cytokines	transcript	pancreas	pancreas		0	1	yes	yes	yes		abnormal cytokine level							Capua et al. (2018)			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_CXCL10.duodenum.score	CXCL10.duodenum.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	CXCL10 mRNA quantification in duodenum tissue	cytokines	transcript	duodenum	duodenum		0	1	yes	yes	yes		abnormal cytokine level							Capua et al. (2018)			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_CXCL10.mean.score	CXCL10.mean.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	CXCL10 mRNA quantification averaged across available pancreas (head, body, tail) samples	cytokines	transcript	pancreas	pancreas		0	1	yes	yes	yes		abnormal cytokine level							Capua et al. (2018)			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_viral.panH.score	viral.panH.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	Influenza viral mRNA quantification in pancreas-head tissue		transcript	pancreas	pancreas		0	1	yes	yes	no									Capua et al. (2018)			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_viral.panB.score	viral.panB.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	Influenza viral mRNA quantification in pancreas-body tissue		transcript	pancreas	pancreas		0	1	yes	yes	no									Capua et al. (2018)			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_viral.panT.score	viral.panT.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	Influenza viral mRNA quantification in pancreas-tail tissue		transcript	pancreas	pancreas		0	1	yes	yes	no									Capua et al. (2018)			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_viral.duodenum.score	viral.duodenum.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	Influenza viral mRNA quantification in duodenum tissue		transcript	duodenum	duodenum		0	1	yes	yes	no									Capua et al. (2018)			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30203067	Capua et al. (2018)	Capua18_viral.mean.score	viral.mean.score	Score positive cell/field: 0: none; 1: ≤ 20; 2: 20-40; 3 :> 40	Influenza viral mRNA quantification averaged across available pancreas (head, body, tail) samples		transcript	pancreas	pancreas		0	1	yes	yes	no									Capua et al. (2018)			Table 2. FISH for influenza viral RNA and CXCL10 RNA in human pancreases.	https://academic.oup.com/jcem/advance-article/doi/10.1210/jc.2018-00862/5091458
PMID30232284	Vecchio et al. (2018)	Vecchio18_MPO.cells.tail	MPO.cells.tail	cells/mm2	Quantification of MPO-positive cells on FFPE pancreatic sections analyzed by IHC, number of cells per squared millimeter.	leukocyte infiltration	cell	neutrophil	pancreas		0	1	yes	yes	yes		leukocyte infiltration							Vecchio18_1			Figure 2(C). Intact and NETting neutrophils infiltrate the pancreas of presymptomatic and symptomatic T1D donors.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6237216/figure/F2/
PMID30232284	Vecchio et al. (2018)	Vecchio18_MPO.cells.head	MPO.cells.head	cells/mm2	Quantification of MPO-positive cells on FFPE pancreatic sections analyzed by IHC, number of cells per squared millimeter.	leukocyte infiltration	cell	neutrophil	pancreas		0	1	yes	yes	yes		leukocyte infiltration							Vecchio18_1			Figure 2(C). Intact and NETting neutrophils infiltrate the pancreas of presymptomatic and symptomatic T1D donors.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6237216/figure/F2/
PMID24514745	Feyza et al. (2014)	Feyza14_ATF6a	ATF6a	Relative fluorescence intensity (RFI)	Relative fluorescence intensity of stained ATF6a		protein	type B pancreatic cell	islet of Langerhans		0	1	no	NA	no							Significant decrease in ATF6a in the islets of T2D		Feyza14_1			Figure 3. Expression of UPR mediators in the islets of type 2 diabetic humans.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3920274/figure/f3/
PMID24514745	Feyza et al. (2014)	Feyza14_sXBP1	sXBP1	Relative fluorescence intensity (RFI)	Relative fluorescence intensity of stained sXBP1		protein	type B pancreatic cell	islet of Langerhans		0	1	no	NA	no							Significant decrease in sXBP1 expression in the islets of T2D		Feyza14_1			Figure 3. Expression of UPR mediators in the islets of type 2 diabetic humans.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3920274/figure/f3/
PMID24514745	Feyza et al. (2014)	Feyza14_PeIF2a	PeIF2a	Relative fluorescence intensity (RFI)	Relative fluorescence intensity of stained P-eIF2a		protein	type B pancreatic cell	islet of Langerhans		0	1	no	NA	no							P-eIF2α was reduced in the islets of most T2D donors		Feyza14_1			Figure 3. Expression of UPR mediators in the islets of type 2 diabetic humans.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3920274/figure/f3/
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.Ins	VMAT2.Ins.head	%	VMAT2 co-localization with insulin in pancreatic head		protein	islet of Langerhans	pancreas		0	1	no	NA	no									Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.PP	VMAT2.PP.head	%	VMAT2 co-localization with PP in pancreatic head		protein	islet of Langerhans	pancreas		0	1	no	NA	no									Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.Ins	VMAT2.Ins.body	%	VMAT2 co-localization with insulin in pancreatic body		protein	islet of Langerhans	pancreas		0	1	no	NA	no									Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.PP	VMAT2.PP.body	%	VMAT2 co-localization with PP in pancreatic body		protein	islet of Langerhans	pancreas		0	1	no	NA	no									Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.Ins	VMAT2.Ins.tail	%	VMAT2 co-localization with insulin in pancreatic tail		protein	islet of Langerhans	pancreas		0	1	no	NA	no									Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
PMID23221614	Freeby et al. (2012)	Freeby12_VMAT2.PP	VMAT2.PP.tail	%	VMAT2 co-localization with PP in pancreatic tail		protein	islet of Langerhans	pancreas		0	1	no	NA	no									Freeby12_1			Table 2. VMAT2 co-localization with insulin or PP. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3605167/#__sec2title
PMID24326367	Cheung et al. (2014)	Cheung14_B7H4.Ins	B7H4.Ins	Pearson’s r	Colocalization coefficient of B7-H4/insulin		protein	islet of Langerhans	islet of Langerhans		0	1	no	NA	no							B7-H4 protein expression in islet β cells is decreased in T1D and PDAC, but increased in insulinoma patients when compared to normal controls; the changes in B7-H4 expression are concomitant with insulin expression of beta cells.  		Cheung14_1			Table 2. B7-H4 Expression Colocalizes With Insulin in β Cells.	https://journals.lww.com/pancreasjournal/fulltext/2014/01000/B7_H4_Expression_in_Normal_and_Diseased_Human.19.aspx
PMID24326367	Cheung et al. (2014)	Cheung14_B7H4.Gcg	B7H4.Gcg	Pearson’s r	Colocalization coefficient of B7-H4/glucagon		protein	islet of Langerhans	islet of Langerhans		0	1	no	NA	no									Cheung14_1			Table 2. B7-H4 Expression Colocalizes With Insulin in β Cells.	https://journals.lww.com/pancreasjournal/fulltext/2014/01000/B7_H4_Expression_in_Normal_and_Diseased_Human.19.aspx
PMID24326367	Cheung et al. (2014)	Cheung14_B7H4.Sts	B7H4.Sts	Pearson’s r	Colocalization coefficient of B7-H4/somatostatin		protein	islet of Langerhans	islet of Langerhans		0	1	no	NA	no									Cheung14_1			Table 2. B7-H4 Expression Colocalizes With Insulin in β Cells.	https://journals.lww.com/pancreasjournal/fulltext/2014/01000/B7_H4_Expression_in_Normal_and_Diseased_Human.19.aspx
PMID24326367	Cheung et al. (2014)	Cheung14_Ins.Gcg	Ins.Gcg	Pearson’s r	Colocalization coefficient of insulin/glucagon		protein	islet of Langerhans	islet of Langerhans		0	1	no	NA	no									Cheung14_1			Table 2. B7-H4 Expression Colocalizes With Insulin in β Cells.	https://journals.lww.com/pancreasjournal/fulltext/2014/01000/B7_H4_Expression_in_Normal_and_Diseased_Human.19.aspx
PMID26546129	Jurczyk et al. (2016)	Jurczyk16_Disc1	Disc1		Colocalization of Disc1 in human islets (images only)		protein	islet of Langerhans	islet of Langerhans		0	1	no	NA	no									Jurczyk16_1			Table 1. DISC1 localizes to human and mouse pancreatic islets and ducts.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4714549/figure/F1/
PMID23993652	Gardner et al. (2013)	Gardner13_AIRE	AIRE		Characterization of eTacs by intranuclear AIRE protein staining in pancreatic and non-pancreatic lymph node		protein	lymph node	lymph node		0	1	no	NA	no									Gardner13_1			Figure 3. eTACs are present in human lymph nodes.	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3804105/figure/F3/
PMID29514095	Brissova et al. (2018)	Brissova18_Ins.secretion.norm1	Ins.secretion.norm1	Insulin secretion (ng/100 IEQs min)	Insulin secretion normalized to overall islet cell volume (expressed as islet equivalents [IEQs]), measured by dynamic cell perifusion system		phenotype	islet of Langerhans	islet of Langerhans	time sampled measurement data set	1	NA	yes	yes	no				insulin secretion rate measurement					Brissova18_1			Figure 1. T1D β Cells in Recent-Onset T1D Retain Secretory Properties and Gene Expression Pattern Similar to Normal β Cells	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6368357/figure/F1/
PMID29514095	Brissova et al. (2018)	Brissova18_Ins.secretion.norm2	Ins.secretion.norm2	Insulin secretion (% content/min)	Insulin secretion normalized to islet insulin content, measured by dynamic cell perifusion system		phenotype	islet of Langerhans	islet of Langerhans	time sampled measurement data set	1	NA	yes	yes	no				insulin secretion rate measurement					Brissova18_1			Figure 1. T1D β Cells in Recent-Onset T1D Retain Secretory Properties and Gene Expression Pattern Similar to Normal β Cells	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6368357/figure/F1/
PMID29514095	Brissova et al. (2018)	Brissova18_Ins.content	Ins.content	Insulin content (ng/IEQ)	Insulin content		phenotype	islet of Langerhans	islet of Langerhans		0	NA	yes	yes	no				insulin measurement					Brissova18_1			Figure 1. T1D β Cells in Recent-Onset T1D Retain Secretory Properties and Gene Expression Pattern Similar to Normal β Cells	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6368357/figure/F1/
PMID29514095	Brissova et al. (2018)	Brissova18_RNAseq	DNApanel	Normalized expression	DNA sequencing covering coding regions and splice junctions of 148 genes associated with monogenic diabetes		gene	islet of Langerhans	islet of Langerhans		0	148	yes	yes	no									Brissova18_2			GSE106148	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE106148
PMID29514095	Brissova et al. (2018)	Brissova18_composition	composition		Islet endocrine cell composition by FACS		cell	islet of Langerhans	islet of Langerhans		1	NA	yes	yes	no									Brissova18_3
PMID29514095	Brissova et al. (2018)	Brissova18_Gcg.secretion.norm1	Gcg.secretion.norm1	Glucagon secretion (ng/100 IEQs min)	Glucagon secretion normalized to overall islet cell volume (expressed as islet equivalents [IEQs]), measured by dynamic cell perifusion system		phenotype	islet of Langerhans	islet of Langerhans	time sampled measurement data set	1	NA	yes	yes	no				glucagon measurement					Brissova18_1			Figure 2. T1D α Cells in Recent-Onset T1D Have Reduced Glucagon Secretion and Dysregulated Gene Expression	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6368357/figure/F2/
PMID29514095	Brissova et al. (2018)	Brissova18_Gcg.secretion.norm2	Gcg.secretion.norm2	Glucagon secretion (% content/min)	Glucagon secretion normalized to islet Glucagon content, measured by dynamic cell perifusion system		phenotype	islet of Langerhans	islet of Langerhans	time sampled measurement data set	1	NA	yes	yes	no				glucagon measurement					Brissova18_1			Figure 2. T1D α Cells in Recent-Onset T1D Have Reduced Glucagon Secretion and Dysregulated Gene Expression	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6368357/figure/F2/
PMID29514095	Brissova et al. (2018)	Brissova18_Gcg.content	Gcg.content	Glucagon content (ng/IEQ)	Glucagon content		phenotype	islet of Langerhans	islet of Langerhans		0	NA	yes	yes	no				glucagon measurement					Brissova18_1			Figure 2. T1D α Cells in Recent-Onset T1D Have Reduced Glucagon Secretion and Dysregulated Gene Expression	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6368357/figure/F2/
PMID29671030	Holm et al. (2018)	Holm18_Spingolipids	Sphingolipids	Transcript expression of spingolipid genes	RNA expression of 70 sphingolipid-related genes		transcript	islet of Langerhans	islet of Langerhans		1	70	yes	yes	yes				sphingolipid measurement|transcriptome measurement					Holm18_1
PMID28439273	Saxena et al. (2017)	Saxena17_IL10pos.CD5pos.B	IL10pos.CD5pos.B	IL-10pos CD5+ B cells (%)	% cells with intracellular expression of IL-10 by FACs gated CD5+ B cell population		cell	B cell	spleen		0	1	yes	yes	no									Saxena17_1			Figure 1. IL-10pos CD5+, but not IL-10pos CD5− B cells, are selectively enriched in Ab+ as compared to type 1 diabetes (T1D) and ND subjects. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5383713/figure/F1/
PMID28439273	Saxena et al. (2017)	Saxena17_IL10pos.CD5neg.B	IL10pos.CD5neg.B	IL-10pos CD5- B cells (%)	% cells with intracellular expression of IL-10 by FACs gated CD5- B cell population		cell	B cell	spleen		0	1	yes	yes	no									Saxena17_1			Figure 1. IL-10pos CD5+, but not IL-10pos CD5− B cells, are selectively enriched in Ab+ as compared to type 1 diabetes (T1D) and ND subjects. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5383713/figure/F1/
PMID28439273	Saxena et al. (2017)	Saxena17_IL10pos.CD5pos.T	IL10pos.CD5pos.T	IL-10pos T cells (%)	% cells with intracellular expression of IL-10 by FACs gated T cell population		cell	T cell	spleen		0	1	yes	yes	no									Saxena17_1			Figure 1. IL-10pos CD5+, but not IL-10pos CD5− B cells, are selectively enriched in Ab+ as compared to type 1 diabetes (T1D) and ND subjects. 	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5383713/figure/F1/
